
---------- Begin Simulation Statistics ----------
simSeconds                                   0.442581                       # Number of seconds simulated (Second)
system.cpu.fpInstQueueReads                         0                       # Number of floating instruction queue reads (Count)
system.cpu.fpInstQueueWrites                        0                       # Number of floating instruction queue writes (Count)
system.cpu.fpInstQueueWakeupAccesses                0                       # Number of floating instruction queue wakeup accesses (Count)
system.cpu.vecInstQueueReads                        0                       # Number of vector instruction queue reads (Count)
system.cpu.vecInstQueueWrites                       0                       # Number of vector instruction queue writes (Count)
system.cpu.vecInstQueueWakeupAccesses               0                       # Number of vector instruction queue wakeup accesses (Count)
system.cpu.intAluAccesses                    80232733                       # Number of integer alu accesses (Count)
system.cpu.fpAluAccesses                            0                       # Number of floating point alu accesses (Count)
system.cpu.vecAluAccesses                           0                       # Number of vector alu accesses (Count)
system.cpu.idleCycles                               0                       # Number of cycles IEW is idle (Cycle)
system.cpu.squashCycles                         41141                       # Number of cycles IEW is squashing (Cycle)
system.cpu.blockCycles                      425928112                       # Number of cycles IEW is blocking (Cycle)
system.cpu.unblockCycles                      1724575                       # Number of cycles IEW is unblocking (Cycle)
system.cpu.dispatchedInsts                   42723709                       # Number of instructions dispatched to IQ (Count)
system.cpu.dispSquashedInsts                        0                       # Number of squashed instructions skipped by dispatch (Count)
system.cpu.dispLoadInsts                      5445484                       # Number of dispatched load instructions (Count)
system.cpu.dispStoreInsts                     3755225                       # Number of dispatched store instructions (Count)
system.cpu.dispNonSpecInsts                        14                       # Number of dispatched non-speculative instructions (Count)
system.cpu.iqFullEvents                        391611                       # Number of times the IQ has become full, causing a stall (Count)
system.cpu.lsqFullEvents                        73188                       # Number of times the LSQ has become full, causing a stall (Count)
system.cpu.memOrderViolationEvents                  0                       # Number of memory order violations (Count)
system.cpu.predictedTakenIncorrect              21905                       # Number of branches that were predicted taken incorrectly (Count)
system.cpu.predictedNotTakenIncorrect           19318                       # Number of branches that were predicted not taken incorrectly (Count)
system.cpu.branchMispredicts                    41223                       # Number of branch mispredicts detected at execute (Count)
system.cpu.numInsts                          73852217                       # Number of executed instructions (Count)
system.cpu.numLoadInsts                      38336793                       # Number of load instructions executed (Count)
system.cpu.numSquashedInsts                     21693                       # Number of squashed instructions skipped in execute (Count)
